navigation_id,user_id,navigation_session,category_name,position,order_id,typeOfStudy,date_added
2825,305,823827f5-e665-4677-badc-81ab69f6f2af,"Top Stories",1,1,NULL,"2017-01-01 17:42:40"
2826,305,7bb8f977-e075-477b-a4ca-03aab6d8ad2d,"Top Stories",1,1,NULL,"2017-01-01 17:45:19"
2827,305,ea84c50a-0c34-48cf-95c2-27a7ee88f093,"Top Stories",1,1,NULL,"2017-01-02 12:37:00"
2828,305,389cc752-3199-466e-bc54-0625a35f8c32,"Top Stories",1,1,NULL,"2017-01-02 12:39:46"
2829,305,ae89a60b-62e6-467d-acce-f8f135ea525f,"Top Stories",1,1,NULL,"2017-01-02 12:47:23"
2830,305,0f2f5b8f-aa49-4063-b123-73ef44274f71,"Top Stories",1,1,NULL,"2017-01-02 12:49:05"
2831,305,2326f965-42d3-4a8c-a4c0-930a39e5d655,"Top Stories",1,1,NULL,"2017-01-02 12:51:18"
2832,305,34c43199-3386-46ac-9951-40ee77678b84,"Top Stories",1,1,NULL,"2017-01-02 12:53:20"
2833,305,5ca75e41-11c7-48f5-8780-a7660bf6133d,"Top Stories",1,1,NULL,"2017-01-02 13:15:35"
2834,305,0c864e41-cb2f-4dbe-8c23-13db09643767,"Top Stories",1,1,NULL,"2017-01-02 13:26:22"
2835,305,6641ef5e-9c4d-44c1-a34c-7df285ac6927,"Top Stories",1,1,NULL,"2017-01-02 13:29:50"
2836,305,9788bc27-5376-411c-ae2a-5fd461efc035,"Top Stories",1,1,NULL,"2017-01-02 13:33:25"
2837,305,b7944b34-2a66-409c-8bd7-1f0c473054fd,"Top Stories",1,1,NULL,"2017-01-03 14:06:33"
2838,305,efd37a4a-ce3e-4fe5-aadb-802be848bceb,"Top Stories",1,1,NULL,"2017-01-03 14:09:42"
2839,305,389685df-3598-41fb-9111-5a7cfb537a8a,"Top Stories",1,1,NULL,"2017-01-03 14:15:48"
2840,305,cf763729-fc41-44b6-828e-4e67c755eb76,"Top Stories",1,1,NULL,"2017-01-03 14:23:15"
2841,305,891ce9fa-be1a-42d8-9c8a-f622ab11fa48,"Top Stories",1,1,NULL,"2017-01-03 14:34:10"
2842,305,38c7c7f0-7ec1-4b9a-b441-3903d051e6f8,"Top Stories",1,1,NULL,"2017-01-03 15:05:27"
2843,305,1ae888f1-62b4-40d0-999c-b0370ca4d2ba,"Top Stories",1,1,NULL,"2017-01-03 15:56:01"
2844,305,91fc4401-09b6-4539-98de-e50f61c0d689,"Top Stories",1,1,NULL,"2017-01-03 16:09:52"
2845,305,7c622e9c-0509-4958-b1a3-45edf995a909,"Top Stories",3,1,NULL,"2017-01-03 16:23:36"
2846,1,a6993850-3491-4935-9540-cd1eb8d10f9c,"Top Stories",1,1,NULL,"2017-01-10 11:26:17"
2847,1,84179d8c-0567-475b-ae1a-cbe36ccaf821,"Top Stories",2,1,NULL,"2017-01-10 11:44:45"
2848,1,9f405034-ab88-4434-a8d4-61f23d9f32ad,World,1,1,NULL,"2017-01-10 12:33:33"
2849,305,63b1c11e-3969-4cb1-b2b0-7c1a1e0aafec,"Top Stories",1,1,NULL,"2017-01-10 12:56:01"
2850,305,a39dbc8e-6ad2-46b7-a235-06d903346ec2,"Tracked Articles",1,1,NULL,"2017-01-10 13:04:08"
2851,305,d3e448c1-3b0a-4369-942e-7472c1817137,"Top Stories",1,1,NULL,"2017-01-10 14:08:46"
2852,305,9456489a-0c08-4b81-b67f-aebb5ddf245b,"Top Stories",1,1,NULL,"2017-01-10 14:09:14"
2853,305,c2a2d86d-0c72-43d0-8f86-848c85002391,"Top Stories",1,1,NULL,"2017-01-16 18:32:02"
2854,305,ce5dcb58-bb93-4252-bacc-08e485c4fdd3,"Top Stories",1,1,NULL,"2017-01-16 18:38:55"
2855,305,84b92956-57d7-4de4-ad04-c04e65bb731b,"Top Stories",1,1,NULL,"2017-01-16 18:53:31"
2856,305,fa1dc38c-34c9-4cd4-a16c-48bf5aa17371,"Top Stories",1,1,NULL,"2017-01-16 19:04:11"
2857,305,3f209dd4-9f04-4876-b49d-0269fe937a87,"Top Stories",1,1,NULL,"2017-01-16 20:53:15"
2858,305,0918761a-8887-465b-b301-b2ead625bbec,"Top Stories",1,1,NULL,"2017-01-16 21:00:14"
2859,305,1dc00a89-18a9-46dd-8fcb-901940353a4e,"Top Stories",1,1,NULL,"2017-01-16 21:04:12"
2860,305,083ee9a9-0647-43dd-b852-2b24efbae283,"Top Stories",1,1,NULL,"2017-01-16 21:43:07"
2861,305,1534aa02-ddf2-4b6d-9fd8-2eea5976f653,"Top Stories",1,1,NULL,"2017-01-16 21:45:31"
2862,305,dbd1eeac-b9d4-41b2-ac0a-fd65e81e252a,"Top Stories",1,1,NULL,"2017-01-16 21:49:00"
2863,305,a75d5120-2a45-44d8-8ea4-71527df22cd6,"Top Stories",1,1,NULL,"2017-01-16 21:50:38"
2864,305,cff0c523-ec83-430c-9c03-63bbaa75b8fc,"Top Stories",1,1,NULL,"2017-01-18 11:22:17"
2865,305,10d5323d-3074-4031-b819-a627b438f798,"Top Stories",1,1,NULL,"2017-01-18 11:27:12"
2866,305,82b78c6f-3d74-4c01-86e9-9744fd8867d3,"Top Stories",3,1,NULL,"2017-01-18 11:28:41"
2867,305,ffe9440b-9947-4a96-9e45-51a0a5a7604c,"Top Stories",4,1,NULL,"2017-01-18 11:29:44"
2868,305,34290f01-e449-4ff5-a5be-d50995a30098,"Top Stories",4,1,NULL,"2017-01-18 11:30:13"
2869,305,503b8bf5-c841-4996-9efe-b9cdce83c649,"Top Stories",3,1,NULL,"2017-01-18 11:33:21"
2870,305,c583f937-daa9-4354-9ab4-b0461e8159e3,Sports,1,1,NULL,"2017-01-18 12:09:56"
2871,305,e8d70ce3-dbf3-4d98-a9c2-773e2aa5e2c4,"Top Stories",1,1,NULL,"2017-01-19 19:22:12"
2872,305,106825f1-faa4-45c3-a361-fd3055890b6d,"Top Stories",1,1,NULL,"2017-01-19 19:27:53"
2873,305,284e7100-d31e-40f2-b00f-300652779bc1,"Top Stories",1,1,NULL,"2017-01-19 19:34:26"
2874,305,e5229352-e8b2-4707-8722-828218de6164,"Top Stories",1,1,NULL,"2017-01-19 19:37:34"
2875,305,c6c4502b-63b0-4157-a6fc-fc1f067c6066,"Top Stories",1,1,NULL,"2017-01-20 16:06:46"
2876,305,37670035-b279-426e-9025-1ee438bf9cd4,"Top Stories",1,1,NULL,"2017-01-20 16:17:58"
2877,305,a8415845-5cdb-4ac7-85e0-c998ed39bc9b,"Top Stories",1,1,NULL,"2017-01-20 20:50:58"
2878,305,a2c7a4da-3489-485d-a339-dde480a5a87f,"Top Stories",1,1,NULL,"2017-01-20 20:52:35"
2879,305,4668a149-cc8a-4570-b7ef-c30b1b66d27e,"Top Stories",2,1,NULL,"2017-01-20 20:53:03"
2880,305,ad5a3596-c56b-47e9-84d1-504fd7475ae8,"Top Stories",2,1,NULL,"2017-01-20 21:10:06"
2881,305,c61dcf7b-4c0d-4dc3-9c00-37fcf50ccb9a,"Top Stories",2,1,NULL,"2017-01-20 21:13:44"
2882,305,a9e6b2fc-e4a3-4482-ba36-2d181fb1f2b5,"Top Stories",2,1,NULL,"2017-01-20 21:23:16"
2883,305,eed1cfcc-799f-4a38-a061-c9a6f9448a7e,"Top Stories",1,1,NULL,"2017-01-21 10:58:19"
2884,305,f9edd569-6b9f-49f3-b581-ade8f89d2157,"Top Stories",1,1,NULL,"2017-01-21 10:59:20"
2885,305,6295f611-533a-40ff-a9e0-d2a15232c4e3,"Top Stories",1,1,NULL,"2017-01-21 11:06:23"
2886,305,2a8e2199-a0b7-4dc7-978c-ec1281fcdeb3,"Top Stories",1,1,NULL,"2017-01-21 11:30:40"
2887,305,4e822225-7314-4333-bc8b-76ca972787f0,"Top Stories",1,1,NULL,"2017-01-21 11:40:06"
2888,305,e5a17767-cea6-406a-8125-99ceb4a5082d,"Top Stories",1,1,NULL,"2017-01-21 11:41:31"
2889,305,146da6e3-60dd-46e3-9e3b-450ce1ecc66e,"Top Stories",1,1,NULL,"2017-01-21 11:49:50"
2890,305,d29f1057-8980-4ec8-a3d6-4fa78f6fc043,"Top Stories",1,1,NULL,"2017-01-21 12:37:53"
2891,305,d80b851c-14a6-4b38-9a79-90ce3fec09d0,"Top Stories",1,1,NULL,"2017-01-21 12:50:46"
2892,305,c098a193-06a5-4e0d-a673-62ec79913170,"Top Stories",1,1,NULL,"2017-01-26 12:55:53"
2893,305,bd8cea99-727b-41f5-bec3-5a66f92baf59,"Top Stories",2,1,NULL,"2017-01-26 12:56:21"
2894,305,7800b759-dcd3-4787-9091-3a8cda7fb119,"Top Stories",3,1,NULL,"2017-01-26 17:10:29"
2895,305,3701c681-50fc-4c30-9947-17288c60b9e5,"Top Stories",2,1,NULL,"2017-01-26 17:23:07"
2896,305,3e789385-36ff-4f3c-a341-c692570ab711,"Top Stories",5,1,NULL,"2017-01-26 17:27:35"
2897,305,323351de-6288-4129-b6b2-abc5624bb794,"Top Stories",1,1,NULL,"2017-01-26 17:35:43"
2898,305,89f2c89b-0898-40e5-8ea7-414ca825b047,"Top Stories",3,1,NULL,"2017-01-26 18:23:15"
2899,305,4315266f-faef-46c1-a85b-de74ab34038f,"Tracked Articles",2,1,NULL,"2017-01-26 18:24:26"
2900,305,639bc590-3078-418d-accc-ab69f900e1bc,"Top Stories",4,1,NULL,"2017-01-26 18:24:54"
2901,305,6639b040-be4d-4e30-a8e0-96a5eb53c6c6,"Tracked Articles",3,1,NULL,"2017-01-26 18:26:04"
2902,305,5609510c-471f-42fd-91db-30e7ae844224,"Top Stories",2,1,NULL,"2017-01-26 18:42:37"
2903,305,27f9c5c3-7e79-49ea-80ed-b156bf15da60,"Tracked Articles",2,1,NULL,"2017-01-26 18:43:19"
2904,305,d92e54a7-97f8-4980-8a50-8fe178fafff2,"Top Stories",5,1,NULL,"2017-01-26 18:45:54"
2905,305,1e58f17b-58ed-4d35-921e-8dfed5ac598f,"Top Stories",1,1,NULL,"2017-01-26 18:52:42"
2906,305,1d10840e-c67a-4e76-92b9-9356e5b74451,"Top Stories",1,1,NULL,"2017-01-26 21:31:15"
2907,305,d38a6101-a99f-4d54-a27a-0f31ffc97dc6,"Top Stories",1,1,NULL,"2017-01-26 21:37:49"
2908,305,a53542eb-203b-4016-acb0-84947fc0ccc3,"Top Stories",1,1,NULL,"2017-01-26 22:14:06"
2909,305,c5593a5d-55c2-4617-a230-d6f1bc51d901,"Top Stories",2,1,NULL,"2017-01-26 22:19:16"
2910,305,956004cc-6342-4291-946f-dca5de98e1e5,"Top Stories",4,1,NULL,"2017-01-26 22:28:29"
2911,305,a1e00a62-fa62-4126-a547-2249c8a3c1f7,"Tracked Articles",4,1,NULL,"2017-01-26 22:32:08"
2912,305,af7c5de8-bf7d-4c92-830f-a411dcad4af2,"Tracked Articles",1,1,NULL,"2017-01-26 22:35:35"
2913,305,979ead0d-071c-4c32-a798-c2c08312cabd,"Tracked Articles",1,1,NULL,"2017-01-26 22:39:48"
2914,305,7fc3385c-dd42-4bb0-a45e-d20be23d0e94,"Tracked Articles",1,1,NULL,"2017-01-27 00:09:53"
2915,305,366565aa-ad43-479a-bfcf-d1dc855465c5,"Tracked Articles",2,1,NULL,"2017-01-27 00:12:35"
2916,305,9e675c1d-9ade-464d-97da-10523f1bb6f9,"Top Stories",1,1,NULL,"2017-01-27 11:52:01"
2917,305,60c5e20f-fa68-49fc-9c36-0001d1da73ee,"Top Stories",2,1,NULL,"2017-01-27 11:52:26"
2918,305,ef58c4dc-c7e4-4250-b1c0-b0656c689363,"Top Stories",1,1,NULL,"2017-01-27 14:11:09"
2919,305,78800f39-1b84-4ec4-88b5-e710e6101b89,"Top Stories",2,1,NULL,"2017-01-27 14:12:18"
2920,305,f3373db6-97b6-40a6-a0f5-37eea0001950,"Top Stories",2,1,NULL,"2017-01-27 14:13:48"
2921,305,488fc660-c987-437d-89db-5430b06e5b38,"Top Stories",3,1,NULL,"2017-01-27 14:14:41"
2922,305,10060946-146f-4f3f-acfa-5dbfe05ee7ed,"Tracked Articles",3,1,NULL,"2017-01-27 14:15:53"
2923,305,e1d62d3e-3eed-494d-bde1-0c9158d72260,"Top Stories",2,1,NULL,"2017-01-27 14:23:11"
2924,305,bb710fd1-dbe7-4e79-975d-ae4b98f10b48,"Top Stories",3,1,NULL,"2017-01-27 14:25:14"
2925,305,9bef8485-4a74-4e37-9201-0aa9c965d23e,World,1,1,NULL,"2017-01-27 14:28:34"
2926,305,e378160c-1586-446c-ade3-a8d40077fcb2,"Top Stories",1,1,NULL,"2017-01-28 17:35:19"
2927,305,70ad209c-f4cb-4319-ad0f-f25b03c530ae,"Top Stories",1,1,NULL,"2017-01-28 17:45:41"
2928,305,a45f860f-387a-40dc-bf6d-f643e9208809,"Tracked Articles",2,1,NULL,"2017-01-28 17:48:59"
2929,305,1d43ded9-fbc3-4363-95f0-7602a5f48f1c,"Top Stories",1,1,NULL,"2017-01-28 20:20:41"
2930,305,5065de25-ad4d-4135-be65-90ec5ae2c7fb,"Top Stories",2,1,NULL,"2017-01-28 20:24:00"
2931,305,2c95d8e3-9ae2-4e35-86e5-533999b7540e,"Tracked Articles",2,1,NULL,"2017-01-28 20:27:12"
2932,305,74ba7435-ecc6-4daa-9d0e-85735f42bd04,"Tracked Articles",2,1,NULL,"2017-01-28 20:30:46"
2933,305,f82e8e98-7566-43d9-830d-2fe2ede26dee,"Top Stories",1,1,NULL,"2017-01-29 21:16:53"
2934,305,310c692d-b493-4771-85d1-fb76ec32e498,"Tracked Articles",1,1,NULL,"2017-01-29 21:18:11"
2935,305,e3a7e7ae-0c5b-4470-9be2-24104fd8d0a6,"Tracked Articles",1,1,NULL,"2017-01-29 21:37:32"
2936,305,e9d0053f-251b-4c5b-a411-36dd006214e6,"Tracked Articles",1,1,NULL,"2017-01-29 22:01:52"
2937,305,2af9575f-0807-4ac8-9eb4-4c0ea14bc42d,"Tracked Articles",1,1,NULL,"2017-01-29 22:08:03"
2938,305,1f0db92a-e478-4ba2-841e-9a918be8a1c1,"Tracked Articles",1,1,NULL,"2017-01-29 22:23:13"
2939,305,29e9aa2f-86ae-465c-b831-5ec9baa2c9c6,"Tracked Articles",1,1,NULL,"2017-01-29 22:26:56"
2940,305,8bb0f099-d8ca-42ff-bac0-ab0becf1619e,"Tracked Articles",1,1,NULL,"2017-01-29 22:30:21"
2941,305,a290117d-c1e9-442b-9d79-507fb22b4bdf,"Tracked Articles",1,1,NULL,"2017-01-29 22:41:51"
2942,305,cf4963d3-0ca9-4bb7-8843-b137cef590c0,"Tracked Articles",1,1,NULL,"2017-01-29 22:45:29"
2943,305,25522202-5b44-4db9-afe1-6c9e92f0348f,"Tracked Articles",1,1,NULL,"2017-01-29 22:52:22"
2944,305,09588836-b474-4e03-89aa-c741c15ae506,"Tracked Articles",1,1,NULL,"2017-01-29 23:00:02"
2945,305,32e3c08f-4b80-4d50-a3b8-de2580badb16,"Tracked Articles",1,1,NULL,"2017-01-29 23:08:01"
2946,305,d02b6fe9-6a6b-4da9-ade2-ebc82ef7f48b,"Top Stories",2,1,NULL,"2017-01-29 23:09:24"
2947,305,d8f10c41-4412-4626-b2ac-509fed8a1a90,"Top Stories",1,1,NULL,"2017-01-29 23:26:04"
2948,305,d182020e-5d99-4053-abd1-32857920d62c,"Top Stories",1,1,NULL,"2017-01-29 23:27:34"
2949,305,7e1848e7-d960-4083-87d6-90f202d246cd,World,2,1,NULL,"2017-01-29 23:29:02"
2950,305,1d360a50-dfb5-4f4b-8c5e-a67ee0d25207,"Tracked Articles",3,1,NULL,"2017-01-29 23:30:28"
2951,305,e17c9628-3149-43dd-bb90-d8c0bb4f71dc,"Top Stories",3,1,NULL,"2017-01-30 09:45:30"
2952,305,c65baa56-811f-4df9-8256-d7157650222e,"Top Stories",2,1,NULL,"2017-01-30 09:47:27"
2953,305,32f48458-0664-4a8a-85d5-d215898c9b09,"Top Stories",3,1,NULL,"2017-01-30 12:05:17"
2954,305,89877697-e690-47e0-8936-b9985368d015,"Top Stories",3,1,NULL,"2017-01-30 12:07:30"
2955,305,5cc7e513-d40c-4416-a5b0-03f4ff5a509e,"Top Stories",3,1,NULL,"2017-01-30 12:08:22"
2956,305,0833685a-ec53-4bf6-af24-202e188c284f,"Top Stories",1,1,NULL,"2017-01-30 12:10:33"
2957,305,da2e501e-73e2-4839-a2b2-64c9775d68be,"Tracked Articles",3,1,NULL,"2017-01-30 12:11:08"
2958,305,ada86b9f-a4d5-4dd5-9665-5351f02b279d,"Top Stories",3,1,NULL,"2017-01-30 12:12:28"
2959,305,c3ed19c5-b89c-401b-ac22-3fcbefba261b,"Top Stories",3,1,NULL,"2017-01-30 13:10:14"
2960,305,106f55f0-f765-4aaf-b73d-984afdaed8d2,"Top Stories",3,1,NULL,"2017-01-30 13:11:40"
2961,305,958dc40c-263c-471b-8aea-8306c1becf21,"Tracked Articles",3,1,NULL,"2017-01-30 13:14:00"
2962,305,4d0e2576-6d83-41d6-96aa-1415cd86fe08,"Tracked Articles",1,1,NULL,"2017-01-31 13:34:50"
2963,305,8329a0c9-b2d3-4118-8956-e5474a0c2ece,"Top Stories",1,1,NULL,"2017-01-31 14:09:38"
2964,305,1a02ba4e-0eac-48d9-a08e-1560cdf00abb,"Top Stories",1,1,NULL,"2017-01-31 14:24:49"
2965,305,4de102a6-9b9b-4e00-84eb-42a168b380a9,"Top Stories",2,1,NULL,"2017-01-31 14:25:27"
2966,305,f0455cb1-dd15-4c06-8723-30e4ee1a215f,"Top Stories",3,1,NULL,"2017-01-31 14:30:09"
2967,305,ac68bc66-e962-4533-b5f1-ff950ae33676,"Top Stories",3,1,NULL,"2017-01-31 14:36:08"
2968,305,aad2157e-caf8-4309-8b70-7a2d8464f671,"Top Stories",3,1,NULL,"2017-01-31 14:39:59"
2969,305,2a123bd4-0d98-48cd-a1c1-2a8f849f8c74,"Top Stories",1,1,NULL,"2017-01-31 14:41:13"
2970,305,322c6a07-e9ef-4df6-b2cf-72eafd0dac29,"Top Stories",4,1,NULL,"2017-01-31 14:45:22"
2971,305,5be46a14-172e-49ff-853d-13c5a5a62a78,"Top Stories",5,1,NULL,"2017-01-31 14:47:51"
2972,305,d6d421f4-fade-41b3-ad23-7b1185ab1b79,"Top Stories",2,1,NULL,"2017-01-31 17:31:05"
2973,305,3a846b92-77f3-4622-b5f8-c028feff55a4,World,3,1,NULL,"2017-01-31 17:35:16"
2974,305,bc321dde-8e7e-44d6-936d-fd1da8ea94ac,"Top Stories",4,1,NULL,"2017-01-31 17:37:09"
2975,305,b4a47e06-ffc6-465d-b1a1-87a9501095f7,"Top Stories",1,1,NULL,"2017-02-03 09:13:13"
2976,307,e0990773-bea3-401b-90ff-63bee3553f13,"Top Stories",1,1,NULL,"2017-02-05 13:06:34"
2977,1,8797b1de-4c78-4cd5-a4a4-98bd53015b8d,"Top Stories",1,1,NULL,"2017-02-09 13:53:53"
2978,1,ffab5da8-c6c4-464e-8e1f-ad376d80f191,"Top Stories",2,1,NULL,"2017-02-09 13:56:14"
2979,1,ecddcfdd-8ed4-47a7-8032-cc4f7b2d8573,World,1,1,NULL,"2017-02-09 13:56:46"
2980,1,ecddcfdd-8ed4-47a7-8032-cc4f7b2d8573,World,2,1,NULL,"2017-02-09 13:57:25"
2981,1,52f85387-4a0a-4796-a7bc-f6bb75053d79,"Top Stories",2,1,NULL,"2017-02-09 14:57:41"
2982,260,ec5e0a7e-74bb-4aaa-868c-ab3900a1d3dd,World,3,1,NULL,"2017-02-15 08:28:08"
2983,310,59045233-b688-41e1-9612-9960261373e5,Sports,3,1,NULL,"2017-03-02 13:00:45"
2984,310,9976bbdb-e710-4387-895d-bcfbafd3dde0,World,3,1,NULL,"2017-03-06 08:06:37"
2985,309,c714781a-17c9-41a5-a1a2-dba4a0ddf40e,UK,3,1,NULL,"2017-03-10 11:44:52"
2986,309,c714781a-17c9-41a5-a1a2-dba4a0ddf40e,World,1,1,NULL,"2017-03-10 11:45:08"
2987,305,65b8ee7f-6da0-4613-988d-36ff88900b0b,"Top Stories",1,1,NULL,"2017-03-16 18:35:56"
2988,305,217917d2-ec64-4397-8d05-76f6ba63cdba,"Top Stories",1,1,NULL,"2017-03-16 18:40:12"
2989,305,ad74ba25-c6a9-445e-92e1-22f2a2b06533,"Top Stories",1,1,NULL,"2017-03-19 11:36:11"
2990,305,fdf34d51-615c-4d6d-b00a-4451236f188c,"Top Stories",1,1,NULL,"2017-03-19 12:40:45"
2991,305,adcb262a-0ea2-4e9b-bbfc-381259f4c42c,"Top Stories",1,1,NULL,"2017-03-20 21:36:12"
2992,305,246b4b77-5f1d-4ae8-af21-71a5942c037b,"Top Stories",3,1,NULL,"2017-03-21 10:28:14"
2993,305,1136a706-d4dc-410a-a0aa-57ccc63e14ef,"Top Stories",3,1,NULL,"2017-03-21 10:36:24"
2994,305,c629e6ae-bec4-40e0-90d6-638ad1015d1d,"Top Stories",1,1,NULL,"2017-03-21 10:38:14"
2995,305,fe51dcb3-56e0-4097-8dd1-f90432e7e977,"Tracked Articles",1,1,NULL,"2017-03-21 12:14:20"
2996,305,db0ebae4-a8eb-413b-a966-f1a05e926087,World,1,1,NULL,"2017-03-21 12:16:12"
2997,305,365fb7c8-f03b-48e6-998c-c2b6f2da7880,"Top Stories",2,1,NULL,"2017-03-21 12:18:07"
2998,305,f76e8dee-d115-4f1f-8dff-6c3b810b2f48,"Top Stories",2,1,NULL,"2017-03-21 12:23:21"
2999,305,ee8dccf3-aa99-459b-bcdc-d5937a93472b,"Top Stories",1,1,NULL,"2017-03-23 11:59:23"
3000,305,48db8b1c-fef1-4716-9f79-21d2e122e912,"Top Stories",1,1,NULL,"2017-03-23 12:01:57"
3001,305,a4e52960-01da-46ff-97a8-b5e376263daa,"Top Stories",1,1,NULL,"2017-03-23 12:06:36"
3002,305,fd5ee484-b97f-4705-8ba5-bdcba136e091,"Top Stories",1,1,NULL,"2017-03-23 12:09:02"
3003,305,9d6d0065-adce-4245-8a43-7c8461302b81,"Top Stories",1,1,NULL,"2017-03-23 12:10:44"
3004,305,79c606c2-b54f-4ba9-99bc-e644c6c59bce,"Tracked Articles",1,1,NULL,"2017-03-23 12:11:57"
3005,305,9d2ed73a-2c55-41b1-b484-d4a03859a1e3,"Tracked Articles",1,1,NULL,"2017-03-23 12:14:20"
3006,305,eb93ab7e-c618-43bd-b6c8-7a542de6ad61,"Top Stories",2,1,NULL,"2017-03-23 12:16:03"
3007,305,5bbaa06e-7d17-4e9f-9d3b-afc1ca5e9b9e,"Top Stories",2,1,NULL,"2017-03-24 14:53:14"
3008,305,23b61120-acc4-4287-b97a-83865e6cd83e,"Top Stories",3,1,NULL,"2017-03-24 14:54:14"
3009,305,cb3c5786-fb4b-4393-8ece-3701f90589d4,"Top Stories",1,1,NULL,"2017-03-26 16:47:44"
3010,305,f6075c02-589f-4330-8845-6c89359375fc,"Top Stories",2,1,NULL,"2017-03-30 23:13:20"
3011,312,a183a20e-2e81-4ff6-9efd-d4e670014c68,Health,2,1,NULL,"2017-04-25 03:49:08"
3012,312,6027fbd5-b1c5-4497-bfbd-0d6432c7d9ea,Sports,2,1,NULL,"2017-04-25 03:52:31"
3013,305,b7f7a3bf-ba62-4194-a0c7-8475bf71f52d,"Top Stories",2,1,NULL,"2017-04-29 22:49:24"
3014,305,07669001-efc9-4384-94f7-6cfff02eab55,"Top Stories",3,1,NULL,"2017-04-29 22:49:57"
3015,305,07669001-efc9-4384-94f7-6cfff02eab55,"Top Stories",7,1,NULL,"2017-04-29 22:50:36"
3016,305,330063c6-115f-4b87-9abf-84437b8800eb,"Tracked Articles",2,1,NULL,"2017-04-29 23:17:10"
3017,328,de2f2a02-62b7-4346-b92a-13b00ce79e23,UK,4,1,NULL,"2017-06-12 13:02:14"
3018,8,327fb42c-9ce8-45d1-bdb3-32b8f8458390,"Top Stories",1,1,NULL,"2017-06-24 11:48:37"
3043,8,9a8b2d9a-638a-4d86-bc2c-559ad3650265,Politics,1,1,NULL,"2017-06-24 14:39:18"
3069,1,a13811e3-f455-4078-a03a-33cdc93a50d4,Business,2,1,NULL,"2017-06-24 20:46:32"
3070,1,a13811e3-f455-4078-a03a-33cdc93a50d4,Politics,3,1,NULL,"2017-06-24 20:48:47"
3071,1,c8a81d25-24d1-4efc-be94-faf7caf4f4f9,Politics,1,1,NULL,"2017-06-24 22:45:54"
3072,1,20849ec9-31e3-4db8-857a-222d557550dd,"Education & Family",1,1,NULL,"2017-06-24 22:46:03"
3073,1,9574eb7b-0f1f-4878-a8f8-fa7dd3210798,World,2,1,NULL,"2017-06-24 22:46:45"
3074,8,694be98e-155a-4a84-8e3d-0771c17c274d,"Top Stories",2,1,NULL,"2017-06-26 20:58:16"
3075,8,694be98e-155a-4a84-8e3d-0771c17c274d,World,1,1,NULL,"2017-06-26 20:58:27"
3076,8,8d6ad5cf-0613-4d37-a590-e2309f133bba,UK,9,1,NULL,"2017-06-26 20:58:55"
3077,1,b0fef45d-0072-4853-ac27-6f257c25caf8,"Top Stories",9,1,NULL,"2017-06-26 21:38:33"
3078,1,b0fef45d-0072-4853-ac27-6f257c25caf8,"Top Stories",8,1,NULL,"2017-06-26 21:40:27"
3079,1,090f4f1f-678a-4641-aa2e-e4fd9539aa1d,World,1,1,NULL,"2017-06-26 21:40:48"
3080,1,84dcfad2-3e0e-479a-baf1-dac635dd7ef4,"Top Stories",1,1,NULL,"2017-06-26 21:43:53"
3081,1,84dcfad2-3e0e-479a-baf1-dac635dd7ef4,"Top Stories",2,1,NULL,"2017-06-26 21:44:42"
3082,8,21932d4b-f4e6-4bc2-9a26-cccdf0473c17,"Top Stories",1,1,NULL,"2017-06-30 11:41:27"
3083,8,a868b226-d893-4f04-a782-8e940236e839,"Top Stories",2,1,NULL,"2017-06-30 11:43:14"
3084,8,a7a683bc-2a4f-470a-9983-df338d561e4c,"Top Stories",7,1,NULL,"2017-07-06 17:38:33"
3085,8,a7a683bc-2a4f-470a-9983-df338d561e4c,"Top Stories",7,1,NULL,"2017-07-06 17:38:58"
3093,357,f6011a98-9911-4e35-8ad4-aa2e6e56daff,Sports,1,1,NULL,"2017-07-13 12:51:11"
3094,357,779166b0-c142-4ac6-b0e2-74adc7b3c9c6,Sports,3,1,NULL,"2017-07-13 12:54:28"
3095,364,e246f2c3-8179-4025-a6da-b8eac820ba65,Politics,2,1,NULL,"2017-07-13 18:38:24"
3096,364,205d605e-7b4a-4e70-9aba-e136f92a4c87,"Top Stories",1,1,NULL,"2017-07-13 19:14:37"
3097,364,205d605e-7b4a-4e70-9aba-e136f92a4c87,World,4,1,NULL,"2017-07-13 19:15:32"
3098,364,205d605e-7b4a-4e70-9aba-e136f92a4c87,World,3,1,NULL,"2017-07-13 19:17:34"
3099,8,5f5be5e8-f39a-413c-91a8-ed7643335735,"Top Stories",1,1,NULL,"2017-07-13 22:18:11"
3100,8,5f5be5e8-f39a-413c-91a8-ed7643335735,World,1,1,NULL,"2017-07-13 22:18:36"
3101,8,b9dde3b2-9db8-4a70-945a-3e20ca02b8cc,"Top Stories",2,1,NULL,"2017-07-13 22:19:33"
3102,8,c3808643-5509-4b23-91ac-caf572ed10a5,World,2,1,NULL,"2017-07-13 22:20:40"
3103,8,0d1f8447-916e-43b1-9689-e4f53545f430,UK,2,1,NULL,"2017-07-13 22:22:49"
3104,356,78383a16-2f25-4661-b5c2-1243defe9268,Politics,2,1,NULL,"2017-07-14 05:41:45"
3105,356,8681e5c0-d575-4397-87f4-1a4558829985,Sports,7,1,NULL,"2017-07-14 05:48:56"
3106,356,8681e5c0-d575-4397-87f4-1a4558829985,Sports,1,1,NULL,"2017-07-14 05:49:40"
